,0,1,2
628,73,1390,2933.0
629,1297,900,653.0
630,1580,3804,1738.0
631,396,1118,256.0
632,1476,2970,212.0
633,1003,3790,226.0
634,877,205,66.0
635,1698,424,1549.0
636,1616,2145,227.0
637,800,464,508.0
638,491,781,801.0
639,110,1194,24.0
640,1254,4423,283.0
641,312,3089,28.0
642,1227,2432,70.0
643,1630,545,391.0
644,1352,3201,10.0
645,1623,618,127.0
646,1429,723,95.0
647,1546,3715,1054.0
648,704,4025,292.0
649,598,382,265.0
650,239,763,617.0
651,545,534,1749.0
652,833,3054,1309.0
653,832,3026,188.0
654,1194,1287,295.0
655,130,1896,26.0
656,1640,4247,319.0
657,866,423,766.0
658,1624,2062,162.0
659,781,2916,534.0
660,1772,338,1064.0
661,859,1028,84.0
662,698,784,640.0
663,1281,787,15147.0
664,1560,618,148.0
665,59,1163,178.0
666,25,548,72.0
667,454,116,32.0
668,927,784,483.0
669,726,69,65.0
670,1253,1427,1023.0
671,952,3699,5.0
672,886,1144,180.0
673,1124,1118,148.0
674,1114,4357,22.0
675,191,1325,267.0
676,161,313,1292.0
677,385,1853,130.0
678,460,1810,497.0
679,562,152,2010.0
680,1578,441,1484.0
681,1622,899,490.0
682,1860,886,666.0
683,1388,2853,45.0
684,499,1118,223.0
685,873,1573,1880.0
686,309,3076,1326.0
687,401,3385,1008.0
688,940,719,840.0
689,939,964,72.0
690,1735,2446,28.0
691,304,3071,203.0
692,1570,439,186.0
693,1813,1002,130.0
694,1776,461,66.0
695,1877,347,17.0
696,304,10,263.0
697,1846,18,113.0
698,1817,2559,45.0
699,54,1071,1621.0
700,430,39,420.0
701,1624,168,297.0
702,436,342,345.0
703,1251,262,152.0
704,1892,4483,443.0
705,1630,2904,136.0
706,1215,1608,383.0
707,415,897,297.0
708,588,505,112.0
709,887,83,65.0
710,1232,723,234.0
711,1774,4129,717.0
712,1311,781,235.0
713,489,2583,351.0
714,1049,897,64.0
715,211,380,178.0
716,1264,880,114.0
717,1371,99,37.0
718,594,221,78.0
719,1357,936,121.0
720,1312,144,130.0
721,1574,1815,249.0
722,1442,550,184.0
723,628,427,548.0
724,1220,3365,7.0
725,215,1712,7.0
726,456,279,170.0
727,1359,41,394.0
728,1218,1182,866.0
729,1600,924,388.0
730,1740,92,191.0
731,1406,555,673.0
732,98,1066,468.0
733,1418,2854,162.0
734,965,963,101.0
735,1166,2298,179.0
736,1123,455,252.0
737,1677,1394,405.0
738,927,2845,243.0
739,161,314,455.0
740,502,1394,237.0
741,1492,246,264.0
742,107,111,503.0
743,162,794,119.0
744,328,2588,365.0
745,962,4311,719.0
746,585,347,442.0
747,167,1248,325.0
748,785,29,453.0
749,848,1143,348.0
750,228,165,328.0
751,476,2423,64.0
752,1365,824,248.0
753,849,1824,115.0
754,1572,502,1046.0
755,1204,1656,46.0
756,196,309,146.0
757,1254,416,428.0
758,1675,142,82.0
759,381,2264,20.0
760,1412,1599,13.0
761,1128,3129,1396.0
762,159,1703,236.0
763,117,966,65.0
764,79,253,1617.0
765,1260,1152,225.0
766,159,2244,73.0
767,1634,681,228.0
768,754,533,369.0
769,787,800,742.0
770,1329,385,571.0
771,726,454,42.0
772,5,144,24.0
773,185,2417,2037.0
774,1409,793,427.0
775,397,844,337.0
776,1239,1106,362.0
777,222,745,259.0
778,1251,4138,60.0
779,1371,611,67.0
780,1496,1728,220.0
781,1303,625,209.0
782,623,625,535.0
783,149,612,18.0
784,1242,249,168.0
785,1091,4390,665.0
786,1538,1545,79.0
787,1174,157,54.0
788,1147,1957,202.0
789,1687,2004,170.0
790,1703,730,171.0
791,1325,2091,886.0
792,857,325,535.0
793,693,2691,69.0
794,934,535,1511.0
795,320,1676,63.0
796,335,3156,1475.0
797,14,127,235.0
798,707,723,350.0
799,1858,610,243.0
800,386,2431,19.0
801,1696,2736,74.0
802,594,864,123.0
803,114,1235,890.0
804,1724,276,665.0
805,714,911,297.0
806,1823,956,162.0
807,1430,91,1404.0
808,961,385,34.0
809,124,1002,974.0
810,293,324,287.0
811,714,119,898.0
812,1344,1651,73.0
813,83,1020,945.0
814,1657,99,109.0
815,1326,1049,209.0
816,676,977,146.0
817,1771,953,224.0
818,1620,83,293.0
819,1287,1152,242.0
820,821,1882,325.0
821,188,1908,580.0
822,651,1139,751.0
823,609,2175,53.0
824,1468,3186,159.0
825,714,385,712.0
826,502,1962,36.0
827,650,93,502.0
828,629,2463,127.0
829,1474,344,386.0
830,1180,187,96.0
831,1829,330,238.0
832,928,1669,67.0
833,423,1190,141.0
834,415,3437,2445.0
835,967,164,58.0
836,1483,3106,117.0
837,1161,732,1701.0
838,387,330,336.0
839,1651,1738,759.0
840,111,1837,2.0
841,1122,52,8.0
842,1286,2743,146.0
843,265,40,133.0
844,329,1649,3629.0
845,1886,1810,177.0
846,1425,168,239.0
847,881,3848,96.0
848,340,202,116.0
849,1067,544,39.0
850,837,829,646.0
851,264,737,1188.0
852,1093,270,2303.0
853,531,3092,923.0
854,908,1293,586.0
855,1005,906,57.0
856,980,680,96.0
857,978,2134,77.0
858,952,1838,3.0
859,1626,4122,31.0
860,732,1939,63.0
861,764,265,734.0
862,1420,2072,931.0
863,677,45,350.0
864,1063,561,4.0
865,186,2423,57.0
866,1339,1229,223.0
867,892,1024,126.0
868,345,922,295.0
869,1079,1752,358.0
870,197,838,36.0
871,1341,1087,3456.0
872,148,316,772.0
873,618,2362,323.0
874,396,65,62.0
875,1374,1222,88.0
876,351,299,70.0
877,1244,309,1730.0
878,548,115,298.0
879,1204,1653,14.0
880,1720,3090,1899.0
881,484,445,406.0
882,156,1041,231.0
883,869,202,1.0
884,458,1810,230.0
885,1164,88,1118.0
886,1785,723,139.0
887,642,1649,186.0
888,1219,788,484.0
889,244,2789,239.0
890,859,2838,72.0
891,702,639,311.0
892,1771,134,363.0
893,1755,546,337.0
894,590,1817,46.0
895,1665,2018,134.0
896,228,273,75.0
897,1108,745,252.0
898,1208,1050,605.0
899,1007,2430,528.0
900,1588,378,57.0
901,795,1874,93.0
902,493,1398,165.0
903,1734,183,642.0
904,454,937,62.0
905,840,1277,866.0
906,976,1510,16.0
907,1877,4258,13.0
908,627,1393,926.0
909,375,1824,126.0
910,1865,4153,559.0
911,1006,420,43.0
912,1716,548,219.0
913,1383,2116,280.0
914,1681,894,274.0
915,125,210,372.0
916,330,1892,151.0
917,779,387,126.0
918,291,87,287.0
919,1006,647,26.0
920,783,1303,861.0
921,1052,2583,387.0
922,356,941,491.0
923,758,420,4.0
924,450,646,510.0
925,744,2092,265.0
926,1319,3757,39.0
927,1713,920,201.0
928,1697,2227,1410.0
929,413,438,170.0
930,731,625,230.0
931,1877,83,36.0
932,1407,1732,259.0
933,1111,4353,188.0
934,605,1138,155.0
935,1179,1435,75.0
936,600,3869,72.0
937,1211,3937,87.0
938,1463,836,43.0
939,427,2853,287.0
940,1227,1637,116.0
941,1532,2906,28.0
942,1762,2309,43.0
943,640,659,4.0
944,892,1929,142.0
945,786,894,1.0
946,95,1118,561.0
947,937,205,638.0
948,1234,1822,517.0
949,1805,475,273.0
950,1539,582,254.0
951,1782,1188,123.0
952,12,346,2.0
953,1337,219,2778.0
954,860,290,231.0
955,503,682,270.0
956,586,1522,366.0
957,1597,1370,638.0
958,585,3839,441.0
959,1850,643,982.0
960,834,1253,38.0
961,488,2086,255.0
962,1316,2205,1258.0
963,1164,586,469.0
964,444,2703,139.0
965,1851,508,593.0
966,422,1863,26.0
967,430,111,521.0
968,424,551,601.0
969,1854,2456,16.0
970,1600,1266,55.0
971,1538,597,275.0
972,1782,2157,49.0
973,314,1402,2420.0
974,325,2586,1483.0
975,1324,1916,1963.0
976,1406,97,2524.0
977,1679,895,284.0
978,1660,1977,4.0
979,410,2918,5.0
980,1774,3267,462.0
981,847,3938,1348.0
982,1561,546,209.0
983,674,247,756.0
984,3,91,309.0
985,963,608,611.0
986,27,611,59.0
987,782,1922,52.0
988,1025,337,180.0
989,1510,4397,106.0
990,905,731,85.0
991,1110,683,277.0
992,1885,389,280.0
993,299,2747,761.0
994,1372,1034,5290.0
995,1077,1451,47.0
996,1596,1339,98.0
997,964,3531,126.0
998,1470,674,390.0
999,1568,4459,277.0
1000,230,439,246.0
1001,683,939,65.0
1002,997,2749,646.0
1003,1730,275,2.0
1004,1770,911,79.0
1005,909,375,137.0
1006,750,1269,957.0
1007,1266,2341,361.0
1008,1272,718,252.0
1009,1463,107,33.0
1010,1291,1810,416.0
1011,1451,66,897.0
1012,1439,300,163.0
1013,1226,1235,185.0
1014,1338,4298,100.0
1015,1506,2412,66.0
1016,74,1415,254.0
1017,1534,309,88.0
1018,1121,187,173.0
1019,1230,3863,274.0
1020,383,902,280.0
1021,1424,1087,312.0
1022,143,804,245.0
1023,1844,389,62.0
1024,1833,636,148.0
1025,1763,3167,457.0
1026,690,891,1535.0
1027,344,3192,17.0
1028,1782,1520,74.0
1029,387,1057,200.0
1030,725,1258,169.0
1031,909,745,162.0
1032,851,1862,40.0
1033,797,349,220.0
1034,207,931,83.0
1035,1410,334,88.0
1036,1027,683,54.0
1037,1194,1435,368.0
1038,1226,2638,371.0
1039,102,277,655.0
1040,970,417,162.0
1041,190,619,124.0
1042,1763,1404,1022.0
1043,217,211,14993.0
1044,914,384,393.0
1045,429,1188,426.0
1046,931,4289,134.0
1047,672,614,60.0
1048,803,2404,71.0
1049,783,371,235.0
1050,1548,4083,147.0
1051,1627,3343,1125.0
1052,1190,2577,905.0
1053,1887,3951,1236.0
1054,1080,1910,428.0
1055,512,2449,88.0
1056,342,3183,618.0
1057,781,4124,1092.0
1058,613,561,83.0
1059,188,523,743.0
1060,637,176,269.0
1061,1391,1187,37.0
1062,1758,342,333.0
1063,548,1376,835.0
1064,559,1505,484.0
1065,1425,588,491.0
1066,788,301,77.0
1067,36,824,68.0
1068,611,2700,277.0
1069,1164,2297,455.0
1070,592,940,125.0
1071,1373,2357,812.0
1072,73,212,676.0
1073,1092,130,1995.0
1074,216,325,2.0
1075,521,325,384.0
1076,748,724,32.0
1077,260,282,270.0
1078,330,2657,59.0
1079,551,168,33.0
1080,1760,258,155.0
1081,1685,1840,34.0
1082,1765,718,58.0
1083,1476,1669,121.0
1084,1622,1685,276.0
1085,166,2212,7458.0
1086,1081,83,81.0
1087,310,2695,180.0
1088,911,42,202.0
1089,1293,2947,85.0
1090,167,1183,164.0
1091,909,101,168.0
1092,1811,420,673.0
1093,1199,625,212.0
1094,1191,613,1.0
1095,287,102,143.0
1096,505,659,1752.0
1097,1057,320,1081.0
1098,1465,208,1226.0
1099,933,402,314.0
1100,1355,3494,491.0
1101,1201,1935,144.0
1102,1273,248,319.0
1103,562,2779,1410.0
1104,1479,71,77.0
1105,1009,718,904.0
1106,1327,272,12258.0
1107,551,2614,24.0
1108,1822,590,626.0
1109,824,1183,298.0
1110,824,3479,56.0
1111,110,65,22.0
1112,1717,3899,1091.0
1113,525,184,4386.0
1114,1428,545,813.0
1115,1198,544,1465.0
1116,523,249,323.0
1117,1714,1102,680.0
1118,1503,1694,147.0
1119,305,296,208.0
1120,481,735,271.0
1121,1813,1922,24.0
1122,1499,1618,195.0
1123,589,338,339.0
1124,508,592,410.0
1125,242,2086,3.0
1126,1248,129,226.0
1127,575,2784,664.0
1128,193,2495,220.0
1129,361,447,204.0
1130,1338,924,184.0
1131,1705,375,2015.0
1132,1788,1337,550.0
1133,629,610,86.0
1134,1522,2343,779.0
1135,308,619,649.0
1136,1271,438,545.0
1137,1459,2244,284.0
1138,1062,222,427.0
1139,812,499,354.0
1140,501,492,79.0
1141,1486,66,1086.0
1142,1697,745,1355.0
1143,427,1521,139.0
1144,1829,252,268.0
1145,1743,38,24.0
1146,611,1255,165.0
1147,26,644,15.0
1148,5,146,19.0
1149,1396,233,179.0
1150,559,3775,554.0
1151,1833,333,697.0
1152,152,94,109.0
1153,1634,299,319.0
1154,1307,828,409.0
1155,1332,3705,211.0
1156,1775,3963,3600.0
1157,819,181,395.0
1158,1824,1091,63.0
1159,1396,98,126.0
1160,1734,1222,967.0
1161,1208,682,540.0
1162,1181,3317,153.0
1163,160,1300,281.0
1164,1098,3415,254.0
1165,1781,1152,245.0
1166,87,941,91.0
1167,1271,391,568.0
1168,1018,2262,259.0
1169,844,847,515.0
1170,961,1991,37.0
1171,1327,282,301.0
1172,1078,1351,799.0
1173,489,418,369.0
1174,690,3066,478.0
1175,1160,4421,114.0
1176,1014,4351,62.0
1177,1526,421,324.0
1178,997,1234,981.0
1179,946,4062,513.0
1180,1041,4365,443.0
1181,632,3133,184.0
1182,774,606,82.0
1183,594,3804,69.0
1184,505,39,1914.0
1185,1748,3315,1185.0
1186,1724,3138,3733.0
1187,1220,3459,11.0
1188,1641,2176,1313.0
1189,18,477,120.0
1190,1632,109,10.0
1191,1058,1222,730.0
1192,1025,2779,26.0
1193,88,1356,1714.0
1194,1883,820,356.0
1195,184,1487,770.0
1196,559,1508,631.0
1197,364,828,1610.0
1198,175,1922,249.0
1199,1394,107,451.0
1200,1299,1978,50.0
1201,1275,820,2.0
1202,1842,617,562.0
1203,257,230,99.0
1204,1368,277,568.0
1205,1362,702,642.0
1206,1628,1381,176.0
1207,667,2305,86.0
1208,429,1521,585.0
1209,436,1343,193.0
1210,369,1235,81.0
1211,1224,185,27.0
1212,1017,1476,9170.0
1213,345,2045,230.0
1214,953,1256,778.0
1215,884,577,1768.0
1216,1039,582,230.0
1217,252,1777,275.0
1218,1206,941,528.0
1219,964,899,600.0
1220,1064,719,266.0
1221,620,188,139.0
1222,81,18,77.0
1223,1485,4093,5.0
1224,1202,531,55.0
1225,735,398,544.0
1226,1650,66,416.0
1227,1317,285,825.0
1228,1797,1144,76.0
1229,1512,418,118.0
1230,1085,420,675.0
1231,1088,1241,151.0
1232,121,454,2230.0
1233,184,335,337.0
1234,273,2941,154.0
1235,236,193,634.0
1236,1419,1791,722.0
1237,937,347,286.0
1238,1843,1486,274.0
1239,1226,526,207.0
1240,785,2879,266.0
1241,1546,3532,2286.0
1242,138,2057,935.0
1243,1855,4444,466.0
1244,432,120,776.0
1245,1656,3837,920.0
1246,1712,483,244.0
1247,396,971,194.0
1248,1683,438,99.0
1249,771,3115,237.0
1250,491,780,2840.0
1251,454,1672,34.0
1252,1370,582,130.0
1253,1405,828,541.0
1254,245,1463,558.0
1255,899,4186,273.0
1256,1366,1811,302.0
1257,1120,1285,339.0
1258,1436,523,245.0
1259,1399,117,217.0
1260,716,496,10.0
1261,896,1226,36.0
1262,302,345,5475.0
1263,14,388,306.0
1264,1246,1575,41.0
1265,413,3054,110.0
1266,832,1397,221.0
1267,1394,3382,258.0
1268,790,804,209.0
1269,1280,3378,502.0
1270,245,1031,389.0
1271,1524,1898,95.0
1272,229,2040,904.0
1273,1713,958,93.0
1274,1760,241,198.0
1275,410,2771,4.0
1276,180,300,258.0
1277,114,1872,265.0
1278,1421,300,341.0
1279,1885,998,1636.0
1280,347,2035,598.0
1281,1872,2854,531.0
1282,623,117,599.0
1283,1201,2335,233.0
1284,1848,4348,16.0
1285,1750,738,232.0
1286,1732,242,110.0
1287,282,1183,114.0
1288,741,966,19.0
1289,1009,39,151.0
1290,1623,2176,36.0
1291,618,702,44.0
1292,941,2107,164.0
1293,349,126,1007.0
1294,758,2060,5.0
1295,826,47,870.0
1296,1379,275,90.0
1297,196,2529,159.0
1298,207,695,109.0
1299,1531,3224,45.0
1300,196,2526,361.0
1301,1805,851,93.0
1302,1409,343,186.0
1303,167,2306,517.0
1304,409,412,318.0
1305,1382,924,750.0
1306,1751,4379,329.0
1307,208,2386,4165.0
1308,981,344,145.0
1309,1548,902,868.0
1310,353,336,59.0
1311,309,1341,1198.0
1312,615,900,6476.0
1313,1746,594,436.0
1314,1056,1124,363.0
1315,1689,449,38.0
1316,665,3972,1.0
1317,700,320,168.0
1318,1774,1294,371.0
1319,860,80,321.0
1320,1796,2490,13.0
1321,550,2478,666.0
1322,454,87,30.0
1323,163,2280,493.0
1324,1043,3488,303.0
1325,1618,3352,1437.0
1326,938,1718,282.0
1327,1258,344,63.0
1328,686,3261,2054.0
1329,1874,3261,793.0
1330,905,535,258.0
1331,1648,4480,286.0
1332,142,688,1335.0
1333,847,217,1387.0
1334,993,2520,310.0
1335,1421,1312,607.0
1336,1502,611,115.0
1337,1244,615,289.0
1338,1597,1523,849.0
1339,998,660,332.0
1340,413,538,90.0
1341,545,2401,1094.0
1342,691,3808,263.0
1343,202,1548,292.0
1344,906,2645,140.0
1345,160,2250,481.0
1346,1845,1920,235.0
1347,1863,886,89.0
1348,1858,1768,176.0
1349,486,182,68.0
1350,105,1538,350.0
1351,1697,1308,311.0
1352,372,1148,106.0
1353,1886,2308,196.0
1354,1043,382,332.0
1355,223,2089,561.0
1356,829,94,31.0
1357,491,299,1103.0
1358,847,256,1895.0
1359,191,1519,213.0
1360,258,1253,24.0
1361,1040,279,77.0
1362,1005,820,27.0
1363,1748,3847,409.0
1364,87,1597,99.0
1365,1248,4311,356.0
1366,729,1922,827.0
1367,529,735,67.0
1368,214,1792,2832.0
1369,898,2116,325.0
1370,581,3089,189.0
1371,1088,191,75.0
1372,1761,168,55.0
1373,1145,1194,544.0
1374,701,924,45.0
1375,49,893,1044.0
1376,714,2111,262.0
1377,294,198,499.0
1378,1804,3175,414.0
1379,1130,550,254.0
1380,919,65,554.0
1381,898,595,286.0
1382,1882,960,10.0
1383,385,302,66.0
1384,1331,235,208.0
1385,1455,317,559.0
1386,126,203,855.0
1387,1527,917,449.0
1388,519,588,76.0
1389,948,297,1715.0
1390,266,320,14.0
1391,1822,959,539.0
1392,348,2587,246.0
1393,92,48,37.0
1394,1056,1299,145.0
1395,5,139,27.0
1396,558,185,623.0
1397,1345,735,24.0
1398,1134,324,114.0
1399,1780,3895,1111.0
1400,1268,2371,1726.0
1401,1474,1927,86.0
1402,1495,633,226.0
1403,164,1686,578.0
1404,927,418,3456.0
1405,1393,1248,31.0
1406,764,1207,743.0
1407,704,1997,351.0
1408,858,900,1718.0
1409,197,839,165.0
1410,1794,1799,89.0
1411,1517,427,420.0
1412,1404,349,302.0
1413,1102,1521,214.0
1414,1754,152,382.0
1415,1435,1810,108.0
1416,916,1435,158.0
1417,1480,2454,535.0
1418,686,910,2334.0
1419,1728,111,566.0
1420,903,958,3983.0
1421,1871,1093,393.0
1422,403,533,1105.0
1423,1060,3239,265.0
1424,1578,1881,1036.0
1425,82,1535,120.0
1426,250,202,80.0
1427,156,2065,171.0
1428,314,3092,1092.0
1429,1031,685,102.0
1430,754,4088,286.0
1431,1389,2094,1343.0
1432,1065,3379,189.0
1433,134,2012,384.0
1434,532,152,105.0
1435,385,1475,32.0
1436,1181,403,370.0
1437,173,2347,409.0
1438,1092,1643,2841.0
1439,687,3664,48.0
1440,119,483,452.0
1441,802,1343,653.0
1442,235,2290,622.0
1443,1753,450,422.0
1444,1308,2595,427.0
1445,1362,648,292.0
1446,313,3090,1686.0
1447,377,2991,205.0
1448,122,1934,205.0
1449,356,1102,86.0
1450,1508,1465,78.0
1451,1366,1087,318.0
1452,541,285,152.0
1453,84,1556,22.0
1454,338,2888,409.0
1455,862,535,116.0
1456,616,3900,859.0
1457,5,159,15.0
1458,1266,286,1606.0
1459,719,141,41.0
1460,293,1887,350.0
1461,1771,182,220.0
1462,1602,981,336.0
1463,1301,4211,1333.0
1464,561,2146,180.0
1465,627,229,305.0
1466,1839,625,465.0
1467,1793,1856,28.0
1468,537,226,437.0
1469,1480,1097,577.0
1470,241,21,985.0
1471,1154,1723,62.0
1472,328,818,329.0
1473,1569,3334,650.0
1474,557,2126,372.0
1475,244,2795,63.0
1476,454,3377,98.0
1477,1574,415,210.0
1478,140,1826,1564.0
1479,672,1024,715.0
1480,450,642,309.0
1481,283,674,1909.0
1482,439,103,167.0
1483,415,1517,500.0
1484,924,4126,60.0
1485,117,956,76.0
1486,1011,55,221.0
1487,1075,2614,2167.0
1488,327,3130,45.0
1489,1865,337,1055.0
1490,1614,4417,2250.0
1491,908,1684,291.0
1492,801,1648,386.0
1493,838,1266,56.0
1494,506,1186,6713.0
1495,545,1673,3122.0
1496,1795,1487,776.0
1497,1795,2221,520.0
1498,168,727,453.0
1499,81,1524,215.0
1500,1404,3543,240.0
1501,1756,183,120.0
1502,1326,486,162.0
1503,1425,1685,148.0
1504,972,1904,211.0
1505,970,2093,215.0
1506,1516,1987,137.0
1507,404,3316,315.0
1508,1861,1875,312.0
1509,688,1451,1028.0
1510,513,2180,43.0
1511,1617,449,344.0
1512,1584,250,62.0
1513,663,990,178.0
1514,1761,754,212.0
1515,1409,798,191.0
1516,773,4078,2237.0
1517,955,1221,356.0
1518,1138,173,208.0
1519,257,1330,90.0
1520,182,1755,16.0
1521,1254,623,197.0
1522,1432,656,1374.0
1523,305,338,91.0
1524,966,2620,3823.0
1525,512,735,112.0
1526,764,3816,829.0
1527,240,1898,499.0
1528,1418,2691,253.0
1529,1690,2572,214.0
1530,931,906,200.0
1531,729,116,828.0
1532,511,1071,2202.0
1533,776,2469,76.0
1534,1487,183,759.0
1535,1734,798,519.0
1536,1348,2044,308.0
1537,1503,1726,111.0
1538,49,894,292.0
1539,895,2593,693.0
1540,1172,3834,261.0
1541,1387,250,1109.0
1542,1243,3505,195.0
1543,1147,267,386.0
1544,1754,3494,624.0
1545,1743,3908,25.0
1546,428,314,44.0
1547,625,3135,72.0
1548,1076,682,934.0
1549,625,3589,166.0
1550,303,1766,266.0
1551,165,1583,230.0
1552,293,504,472.0
1553,882,1652,110.0
1554,86,787,749.0
1555,954,953,123.0
1556,46,976,52.0
1557,1890,4097,127.0
1558,921,4280,1050.0
1559,1342,732,311.0
1560,1516,857,316.0
1561,1599,483,48.0
1562,1516,2305,242.0
1563,1154,723,77.0
1564,782,3708,37.0
1565,1159,1490,644.0
1566,1002,1115,130.0
1567,647,857,554.0
1568,446,1350,182.0
1569,977,559,540.0
1570,159,1214,72.0
1571,1311,1723,689.0
1572,909,436,728.0
1573,839,299,11350.0
1574,1480,2308,3020.0
1575,1664,24,126.0
1576,1262,431,156.0
1577,1222,712,147.0
1578,1856,297,61.0
1579,690,614,617.0
1580,715,726,254.0
1581,104,20,675.0
1582,424,1360,308.0
1583,1120,1752,221.0
1584,1245,85,238.0
1585,1292,1095,857.0
1586,1325,1977,2806.0
1587,1094,2643,420.0
1588,937,3032,597.0
1589,1856,2174,23.0
1590,1347,594,1622.0
1591,882,2590,77.0
1592,412,1299,593.0
1593,1755,1107,148.0
1594,1841,231,3832.0
1595,423,91,238.0
1596,1684,583,119.0
1597,1288,2106,288.0
1598,518,588,34.0
1599,134,615,138.0
1600,682,147,124.0
1601,1498,1556,258.0
1602,14,392,258.0
1603,1568,2332,230.0
1604,195,725,55.0
1605,1047,174,656.0
1606,233,779,437.0
1607,770,2028,169.0
1608,683,2158,66.0
1609,1138,334,151.0
1610,578,185,3557.0
1611,1290,2360,362.0
1612,1278,900,40.0
1613,856,763,23.0
1614,323,759,14.0
1615,1000,247,561.0
1616,1767,2062,7805.0
1617,1162,3851,566.0
1618,1773,2734,129.0
1619,1883,2072,407.0
1620,1749,253,319.0
1621,1878,2107,319.0
1622,1877,1631,31.0
1623,977,708,498.0
1624,1446,590,180.0
1625,281,2573,492.0
1626,1780,121,417.0
1627,1430,263,438.0
1628,120,45,784.0
1629,1332,246,134.0
1630,1621,724,823.0
1631,153,346,329.0
1632,263,1678,10.0
1633,322,2450,247.0
1634,1831,51,1475.0
1635,485,1562,145.0
1636,307,1319,209.0
1637,384,3341,118.0
1638,122,1041,267.0
1639,994,3781,393.0
1640,54,1080,463.0
1641,404,3406,434.0
1642,1740,358,232.0
1643,172,2339,143.0
1644,1128,286,3877.0
1645,847,2433,2082.0
1646,1844,246,625.0
1647,1804,1429,497.0
1648,907,3388,388.0
1649,1074,319,307.0
1650,1098,68,490.0
1651,1772,900,192.0
1652,792,951,1311.0
1653,614,3774,99.0
1654,110,1827,50.0
1655,1338,1457,108.0
1656,1683,3880,166.0
1657,1471,726,729.0
1658,298,2486,237.0
1659,1605,181,437.0
1660,901,1072,126.0
1661,69,1346,1.0
1662,1589,2066,256.0
1663,814,610,245.0
1664,876,2320,74.0
1665,1205,1144,426.0
1666,29,707,58.0
1667,910,4139,84.0
1668,573,1545,172.0
1669,831,2926,251.0
1670,561,3790,345.0
1671,546,3730,490.0
1672,1011,971,239.0
1673,347,2361,227.0
1674,401,88,5365.0
1675,300,256,817.0
1676,567,1691,1307.0
1677,1320,1503,133.0
1678,759,1868,404.0
1679,1711,182,590.0
1680,1842,2387,279.0
1681,685,2642,298.0
1682,60,1175,92.0
1683,412,1287,464.0
1684,1626,4218,44.0
1685,20,525,702.0
1686,243,2780,1686.0
1687,1833,2878,253.0
1688,1072,1188,523.0
1689,396,1661,86.0
1690,1779,1296,434.0
1691,564,1334,885.0
1692,1712,506,527.0
1693,1386,783,340.0
1694,347,1641,246.0
1695,439,314,239.0
1696,1075,683,492.0
1697,224,737,109.0
1698,882,907,516.0
1699,629,217,90.0
1700,1385,167,3300.0
1701,790,3837,447.0
1702,473,1095,297.0
1703,1315,702,305.0
1704,1412,487,4.0
1705,1144,1489,123.0
1706,245,231,379.0
1707,489,1824,2146.0
1708,1103,1656,46.0
1709,1366,2343,258.0
1710,1412,1555,7.0
1711,218,343,81.0
1712,1537,1520,66.0
1713,1638,1782,210.0
1714,1708,2823,100.0
1715,1631,389,1310.0
1716,662,1600,178.0
1717,28,690,136.0
1718,468,328,14.0
1719,1476,994,484.0
1720,276,2539,258.0
1721,563,249,1121.0
1722,1718,580,127.0
1723,694,3307,2446.0
1724,793,1103,100.0
1725,546,2509,375.0
